SiteNumber, SiteName, SiteLongitude, SiteLatitude, SiteNWISURL
1402500,Millstone River at Millstone NJ,-74.5875,40.50277778,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01402500
1402540,Millstone River at Weston NJ,-74.5883333,40.5297222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01402540
1402630,Royce Brook at Hamilton Road near Manville NJ,-74.6230556,40.5061111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01402630
1403060,Raritan River below Calco Dam at Bound Brook NJ,-74.5483333,40.5511111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01403060
1403150,West Branch Middle Brook near Martinsville NJ,-74.5908333,40.6122222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01403150
1403200,Middle Brook at Bound Brook NJ,-74.54888889,40.5608333,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01403200
1403400,Green Brook at Seeley Mills NJ,-74.40388889,40.6661111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01403400
1403540,Stony Brook at Watchung NJ,-74.45138889,40.63638889,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01403540
1403570,Stony Brook at North Plainfield NJ,-74.4361111,40.62194444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01403570
1403600,Green Brook at Rock Avenue at Plainfield NJ,-74.4575,40.60194444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01403600
1403900,Bound Brook at Middlesex NJ,-74.50777778,40.585,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01403900
1405030,Lawrence Brook at Westons Mills NJ,-74.41277778,40.48305556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01405030
1405400,Manalapan Brook at Spotswood NJ,-74.3905556,40.38944444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01405400
1406050,Deep Run at Old Bridge NJ,-74.34888889,40.415,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01406050
1407290,Big Brook near Marlboro NJ,-74.2141667,40.3197222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01407290
1407498,Swimming River Reservoir near Red Bank NJ,-74.115,40.31916667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01407498
1407500,Swimming River near Red Bank NJ,-74.1155556,40.3197222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01407500
1407705,Shark River near Neptune City NJ,-74.07,40.1986111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01407705
1407760,Jumping Brook near Neptune City NJ,-74.0658333,40.2033333,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01407760
1408000,Manasquan River at Squankum NJ,-74.1547222,40.16138889,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01408000
1408029,Manasquan River near Allenwood NJ,-74.1222222,40.14666667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01408029
1408120,North Branch Metedeconk River near Lakewood NJ,-74.1525,40.09166667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01408120
1408500,Toms River near Toms River NJ,-74.2233333,39.98638889,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01408500
1408900,Cedar Creek at Western Blvd near Lanoka Harbor NJ,-74.1905556,39.87916667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01408900
1409280,Westecunk Creek at Stafford Forge NJ,-74.32027778,39.66666667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01409280
1409400,Mullica River near Batsto NJ,-74.665,39.67444444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01409400
1409810,West Branch Wading River near Jenkins NJ,-74.5480556,39.68805556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01409810
1410000,Oswego River at Harrisville NJ,-74.5234444,39.66394444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01410000
1410150,East Branch Bass River near New Gretna NJ,-74.44138889,39.62305556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01410150
1410500,Absecon Creek at Absecon NJ,-74.5205556,39.43027778,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01410500
1410784,Great Egg Harbor R near Sicklerville NJ,-74.9511111,39.7336111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01410784
1410820,Great Egg Harbor River near Blue Anchor NJ,-74.9133333,39.66916667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01410820
1411000,Great Egg Harbor River at Folsom NJ,-74.8516667,39.5947222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01411000
1411300,Tuckahoe River at Head of River NJ,-74.8205556,39.30694444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01411300
1411500,Maurice River at Norma NJ,-75.0769444,39.49555556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01411500
1412800,Cohansey River at Seeley NJ,-75.2555556,39.4725,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01412800
1438500,Delaware River at Montague NJ,-74.79527778,41.30916667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01438500
1440000,Flat Brook near Flatbrookville NJ,-74.9525,41.1061111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01440000
1443280,East Branch Paulins Kill near Lafayette NJ,-74.69527778,41.07638889,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01443280
1443500,Paulins Kill at Blairstown NJ,-74.9533333,40.9808333,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01443500
1443900,Yards Creek near Blairstown NJ,-75.0391667,40.98055556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01443900
1445000,Pequest River at Huntsville NJ,-74.77638889,40.9808333,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01445000
1445500,Pequest River at Pequest NJ,-74.97777778,40.83055556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01445500
1446000,Beaver Brook near Belvidere NJ,-75.04638889,40.8433333,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01446000
1446500,Delaware River at Belvidere NJ,-75.0825,40.82638889,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01446500
1446995,Delaware River at US Route 22 at Phillipsburg NJ,-75.2033333,40.69444444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01446995
1455290,Pohatcong Crk at Creek Rd nr Carpentersville NJ,-75.16863889,40.6354722,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01455290
1455400,Lake Hopatcong at Landing NJ,-74.6641667,40.9175,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01455400
1455500,Musconetcong River at outlet of Lake Hopatcong NJ,-74.6655556,40.9172222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01455500
1457000,Musconetcong River near Bloomsbury NJ,-75.0608333,40.6722222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01457000
1457500,Delaware River at Riegelsville NJ,-75.1897222,40.5947222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01457500
1458500,Delaware River at Frenchtown NJ,-75.065,40.5261111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01458500
1460378,D&R Ca feeder US of gate at Washington Crossing NJ,-74.8666667,40.29638889,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01460378
1460380,Del and Rar Ca feeder at Washington Crossing NJ,-74.8669444,40.29666667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01460380
1460415,Del and Rar fdr Ca at Perdicaris Pl at Trenton NJ,-74.7775,40.225,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01460415
1460440,Delaware and Raritan Canal at Port Mercer NJ,-74.685,40.30444444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01460440
1460500,Delaware and Raritan Canal at Kingston NJ,-74.6183333,40.3736111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01460500
1460595,Del & Rar Canal at Landing La at New Brunswick NJ,-74.4641667,40.50777778,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01460595
1461500,Delaware River at Stockton NJ,-74.9794444,40.40277778,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01461500
1462000,Delaware River at Lambertville NJ,-74.94888889,40.3647222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01462000
1462500,Delaware River at Washington Crossing NJ,-74.8680556,40.295,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01462500
1463500,Delaware River at Trenton NJ,-74.7780556,40.22166667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01463500
1463620,Assunpink Creek near Clarksville NJ,-74.6719444,40.2697222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01463620
1463740,Shabakunk C at Sylva Lake Dam at Ewingville NJ,-74.7733333,40.2711111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01463740
1463882,Assunpink Creek below STP near Mercerville NJ,-74.72777778,40.2475,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01463882
1464000,Assunpink Creek at Trenton NJ,-74.7491667,40.22416667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01464000
1464500,Crosswicks Creek at Extonville NJ,-74.6,40.1372222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01464500
1465850,South Branch Rancocas Creek at Vincentown NJ,-74.7630556,39.94,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01465850
1465880,Southwest Branch Rancocas Creek at Medford NJ,-74.8236111,39.89527778,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01465880
1466500,McDonalds Branch in Byrne State Forest NJ,-74.50527778,39.885,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01466500
1466900,Greenwood Branch at New Lisbon NJ,-74.62777778,39.9561111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01466900
1467000,North Branch Rancocas Creek at Pemberton NJ,-74.6844444,39.97,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01467000
1467005,NB Rancocas C at Iron Works Park at Mount Holly NJ,-74.78138889,39.99305556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01467005
1467081,South Branch Pennsauken Creek at Cherry Hill NJ,-75.0011111,39.94166667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01467081
1467150,Cooper River at Haddonfield NJ,-75.02138889,39.90305556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01467150
1475001,Mantua Creek at East Holly Avenue at Pitman NJ,-75.1144444,39.73888889,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01475001
1477120,Raccoon Creek near Swedesboro NJ,-75.2591667,39.74055556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01477120
1482500,Salem River at Woodstown NJ,-75.33027778,39.64388889,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01482500
