SiteNumber, SiteName, SiteLongitude, SiteLatitude, SiteNWISURL
1105500,"EAST BRANCH NEPONSET RIVER AT CANTON, MA",-71.1458842,42.15454356,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105500
11055525,"PONKAPOAG BRK UPSTREAM RT 138,NR CANTON, MA",-71.1144444,42.19027778,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=011055525
1105554,"NEPONSET RIVER AT GREENLODGE ST NEAR CANTON, MA",-71.1458851,42.2092655,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105554
11055566,"NEPONSET RIVER AT MILTON VILLAGE, MA",-71.06838369,42.2709321,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=011055566
1105583,"MONATIQUOT RIVER AT EAST BRAINTREE, MA",-70.9781026,42.22093308,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105583
1105584,"TOWN BROOK AT DIVERSION TUNNEL AT QUINCY, MA",-71.0044444,42.24444444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105584
1105585,"TOWN BROOK AT QUINCY, MA",-70.9972703,42.24787726,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105585
1105600,"OLD SWAMP RIVER NEAR SOUTH WEYMOUTH, MA",-70.9447679,42.1903779,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105600
1105606,"WHITMANS POND, WHITMANS POND DAM AT E. WEYMOUTH,MA",-70.9294444,42.2108333,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105606
1105607,"WHITMANS POND FLOOD BY-PASS AT EAST WEYMOUTH, MA",-70.9275,42.21277778,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105607
1105608,"WHITMANS POND FISH LADDER AT EAST WEYMOUTH, MA",-70.92638889,42.21305556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105608
1105638,"WEIR RIVER AT LEAVITT STREET AT HINGHAM, MA",-70.8719892,42.2348226,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105638
1105730,"INDIAN HEAD RIVER AT HANOVER, MA",-70.8225415,42.1006571,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105730
1105870,"JONES RIVER AT KINGSTON, MA",-70.7336491,41.9909362,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105870
1105876,"EEL RIVER AT RT 3A NEAR PLYMOUTH, MA",-70.6225338,41.94177039,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105876
11058798,"HERRING R AT CHEQUESSETT NECK RD AT WELLFLEET, MA",-70.0645556,41.9311111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=011058798
1105880,"HERRING RIVER AT NORTH HARWICH, MA",-70.1069625,41.70011074,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105880
11058837,"QUASHNET RIVER AT WAQUOIT VILLAGE, MA",-70.50780579,41.59233175,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=011058837
1105917,"MATTAPOISETT RIVER NEAR MATTAPOISETT, MA",-70.8383696,41.66260446,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105917
1105933,"PASKAMANSET RIVER NEAR SOUTH DARTMOUTH, MA",-70.9903171,41.58538185,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01105933
1108000,"TAUNTON RIVER NEAR BRIDGEWATER, MA",-70.9564307,41.9339903,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01108000
1108410,"MILL RIVER AT SPRING STREET AT TAUNTON, MA",-71.0894897,41.8998232,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01108410
1109000,"WADING RIVER NEAR NORTON, MA",-71.1767155,41.94760015,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01109000
1109060,"THREEMILE RIVER AT NORTH DIGHTON, MA",-71.12282369,41.8662122,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01109060
1109070,"SEGREGANSET RIVER NEAR DIGHTON, MA",-71.142824,41.840379,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01109070
1109730,"BLACKSTONE RIVER, W. MAIN ST., AT MILLBURY, MA",-71.7650702,42.1889835,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01109730
1110000,"QUINSIGAMOND RIVER AT NORTH GRAFTON, MA",-71.7109023,42.230372,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01110000
1110500,"BLACKSTONE RIVER AT NORTHBRIDGE, MA",-71.65201138,42.15370688,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01110500
1111212,"BLACKSTONE RIVER, RT 122 BRIDGE NEAR UXBRIDGE, MA",-71.6164542,42.05481959,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01111212
1123360,"QUINEBAUG R BL E BRIMFIELD DAM AT FISKDALE, MA",-72.1261306,42.108375,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01123360
1123600,"QUINEBAUG R BL WESTVILLE DAM NR SOUTHBRIDGE, MA",-72.0583806,42.08261944,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01123600
1161280,"CONNECTICUT RIVER NEAR NORTHFIELD, MA",-72.4719444,42.6833333,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01161280
1162000,"MILLERS RIVER NEAR WINCHENDON, MA",-72.08341388,42.6842527,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01162000
1162500,"PRIEST BROOK NEAR WINCHENDON, MA",-72.1150812,42.6825859,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01162500
1163200,"OTTER RIVER AT OTTER RIVER, MA",-72.04091198,42.58842124,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01163200
1166500,"MILLERS RIVER AT ERVING, MA",-72.43786449,42.5975862,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01166500
1168250,"COLD RIVER AT FLORIDA, MA",-73.0301667,42.66669444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01168250
1168500,"DEERFIELD RIVER AT CHARLEMONT, MA",-72.8541944,42.626,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01168500
1169000,"NORTH RIVER AT SHATTUCKVILLE, MA",-72.7250922,42.63841775,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01169000
1169900,"SOUTH RIVER NEAR CONWAY, MA",-72.69370179,42.5420303,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01169900
1170000,"DEERFIELD RIVER NEAR WEST DEERFIELD, MA",-72.65342328,42.53591957,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01170000
1170100,"GREEN RIVER NEAR COLRAIN, MA",-72.67064738,42.70341695,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01170100
1170500,"CONNECTICUT RIVER AT MONTAGUE CITY, MA",-72.5745,42.5802222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01170500
1171500,"MILL RIVER AT NORTHAMPTON, MA",-72.6650907,42.31897839,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01171500
1172010,"CONNECTICUT R AT I-391 BRIDGE AT HOLYOKE, MA",-72.6093111,42.19146944,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01172010
1172500,"WARE RIVER NEAR BARRE, MA",-72.0245212,42.42509025,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01172500
1173000,"WARE RIVER AT INTAKE WORKS NEAR BARRE, MA",-72.060355,42.3906461,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01173000
1173500,"WARE RIVER AT GIBBS CROSSING, MA",-72.27258047,42.2362038,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01173500
1174500,"EAST BRANCH SWIFT RIVER NEAR HARDWICK, MA",-72.2384148,42.3934237,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01174500
1174565,"WEST BRANCH SWIFT RIVER NEAR SHUTESBURY, MA",-72.3817516,42.45508906,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01174565
1175500,"SWIFT RIVER AT WEST WARE, MA",-72.3325824,42.2678699,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01175500
1175670,"SEVENMILE RIVER NEAR SPENCER, MA",-72.0047973,42.26509185,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01175670
1176000,"QUABOAG RIVER AT WEST BRIMFIELD, MA",-72.263691,42.18231566,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01176000
1177000,"CHICOPEE RIVER AT INDIAN ORCHARD, MA",-72.5139756,42.16064906,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01177000
1179500,"WESTFIELD RIVER AT KNIGHTVILLE, MA",-72.8642636,42.28786655,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01179500
1181000,"WEST BRANCH WESTFIELD RIVER AT HUNTINGTON, MA",-72.895654,42.23731169,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01181000
1183500,"WESTFIELD RIVER NEAR WESTFIELD, MA",-72.698981,42.1067602,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01183500
1185500,"WEST BRANCH FARMINGTON RIVER NEAR NEW BOSTON, MA",-73.0728833,42.0788611,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01185500
1197000,"EAST BRANCH HOUSATONIC RIVER AT COLTSVILLE, MA",-73.1973333,42.4695833,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01197000
1197500,"HOUSATONIC RIVER NEAR GREAT BARRINGTON, MA",-73.3546667,42.23191667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01197500
1198000,"GREEN RIVER NEAR GREAT BARRINGTON, MA",-73.3912306,42.1929083,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01198000
1198125,"HOUSATONIC RIVER NEAR ASHLEY FALLS, MA",-73.33344858,42.0748138,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01198125
1331500,"HOOSIC RIVER AT ADAMS, MA",-73.1239918,42.61119407,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01331500
1332500,"HOOSIC RIVER NEAR WILLIAMSTOWN, MA",-73.158994,42.70035897,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01332500
1333000,"GREEN RIVER AT WILLIAMSTOWN, MA",-73.1967729,42.7089695,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=01333000
413601070275800,"POPPONESSET BAY, MASHPEE NECK RD, NEAR MASHPEE, MA",-70.4661167,41.6001611,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=413601070275800
414507070091400,"SESUIT HARBOR TIDE GAGE AT DENNIS, MA",-70.15388889,41.75194444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=414507070091400
420259070105600,"PROVINCETOWN TIDE GAGE, PROVINCETOWN, MA",-70.1822222,42.0497222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=420259070105600
